,type,title,year,month,id,genre,score,directores,guionistas,actores,resumen,sinopsis,duracion
278,movie,Sex,2024.0,3.0,tt30810768,Drama,6.8,['Dag Johan Haugerud'],['Dag Johan Haugerud'],"['Thorbjørn Harr', 'Jan Gunnar Røise', 'Siri Forberg']","Sigue a dos colegas que, de maneras diferentes, luchan con los mismos problemas sobre su sexualidad.",,125.0
279,movie,We Were Dangerous,2024.0,3.0,tt30813817,Drama,7.1,['Josephine Stewart-Te Whiu'],"['Maddie Dai', 'Josephine Stewart-Te Whiu']","['Erana James', 'Rima Te Wiata', 'Manaia Hall']","Nellie, Daisy and Lou attend an institution for delinquent girls on an isolated island in 1954. The trio rail against the system, finding strength in their friendship but this is challenged when the school's matron divides them.",,83.0
280,movie,Ground,2024.0,2.0,tt30816925,Drama,7.2,['Suraj'],['Vijay Gattu'],"['Tejaswini M', 'Harinath Raj Kuntamukkula', 'Nagaraju Badhavath']","Group of friends go to a playground around the corner, to play Cricket, on a typical Sunday. However, that special day has unexpected events in store for them.",,102.0
281,movie,A Starlet's Demise,2024.0,3.0,tt30818709,Drama,,['Carley Harrison'],['Carley Harrison'],"['Casey Costigan', 'Alair Diremigio', 'Carley Harrison']",,,
282,movie,Identical,2024.0,1.0,tt30825700,Drama,,['Wade Howard'],['Wade Howard'],"['Wade Howard', 'Lasure Jones', 'Alec Sims']",,,75.0
283,movie,Roleplay,2024.0,3.0,tt30825927,Drama,6.9,['Katie Mathews'],"['Alexandra J. Elam', 'Lucy Sartor']","['Aaron Avidon', 'Carl Briggs Jr.', 'Ross Brill']","Universitarios que se enfrentan al sexo, el consentimiento, la identidad y el poder en su camino hacia la edad adulta.",,85.0
284,movie,Prawda24,2024.0,1.0,tt30826112,Drama,,['Karol Chwierut'],['Karol Chwierut'],"['Jakub Ormaniec', 'Kuba Dyniewicz', 'Wojciech Solarz']","A young actor cannot find any job because of his speech impediment. To gain fame, he impersonates a right-wing extremist and starts posting videos on YouTube.",,86.0
285,movie,Sevappi,2024.0,1.0,tt30828158,Drama,5.2,['MS Raaja'],['MS Raaja'],"['Sebastin Antony', 'Shravan Athvethan', 'Mimmo']",A 5-year-old boy living in a remote Tamil Nadu village bonds with a chicken he pretends to have birthed. The village views this as a family dispute that escalates into a caste issue dividing the town.,,113.0
286,movie,Sihinayaki Adare,2024.0,1.0,tt30828655,Drama,6.5,"['Sarov Shanmugam', 'Donald Jayantha']",['R. Sadesh Kumar'],"['Damitha Abeyratne', 'Jayantha Atapattu', 'Lucky Dias']","The complicated love story of a man and a woman, whose pasts make it harder for them to love one another.",,150.0
287,movie,Pegasus 2,2024.0,2.0,tt30829309,Drama,7.0,['Han Han'],"['Han Han', 'Yunhai Zhou']","['Teng Shen', 'Chengcheng Fan', 'Zheng Yin']","A former rally driving champion, now down on his luck, finds new partners to re-enter a famed rally race.",,121.0
288,movie,The Little Spinster,2024.0,1.0,tt30829541,Drama,,['Will Scott'],['Will Scott'],"['Kit Berry', 'Maddison Hughes', 'Elaine Noon']",A young woman in early 20th century small-town Australia must choose between marrying into wealth to save her family or following her heart to pursue a relationship with the town's new seamstress.,,90.0
289,movie,Norouz,2024.0,3.0,tt30829777,Drama,4.5,['Soheil Movaffagh'],[],"['Ali Nasirian', 'Shabnam Moghadami', 'Mehdi Hashemi']",,,
290,movie,Naboodanat,2024.0,2.0,tt30829833,Drama,3.2,['Kaveh Sajjadi'],"['Sadegh Khoshhal', 'Kaveh Sajjadi']","['Sahar Dolatshahi', 'Amir Aghaee', 'Azadeh Samadi']",,,95.0
291,movie,Blue Lights,2024.0,2.0,tt30831095,Drama,6.4,['Lucas Santa Ana'],['Gustavo Pecoraro'],"['Ernesto Larrese', 'Claudio Da Passano', 'Osmar Núñez']","Alejandro's 70th birthday unveils tensions and secrets within his gay/lesbian friend circle. Relationships evolve as truths about love, loss, and societal shifts emerge, exploring complexities that bind people together.",,100.0
292,movie,Kagojer Bou,2024.0,1.0,tt30832543,Drama,7.0,['Chayanika Chowdhury'],['Kamol Sarkar'],"['Pori Moni', 'D.A. Tayeb', 'Mamnun Hasan Emon']","It revolves around a love triangle involving Titli and her two suitors. Coming from a wealthy family, Titli marries a poor man as per her father's condition. However, complications arise when she refuses to accept her husband.",,112.0
293,movie,Bolehkah Sekali Saja Kumenangis,2024.0,10.0,tt30833434,Drama,7.8,['Reka Wijaya'],"['Junisya Aurelita', 'Santy Diliana', 'Rezy Junio']","['Prilly Latuconsina', 'Pradikta Wicaksono', 'Surya Saputra']","After her brother left home, Tari struggled alone to save her mother from her abusive father. Tari, who has been traumatized since childhood decided to join a support group along with Baskara. They seek salvation by opening up their heart.",,101.0
294,movie,Zhina Til Now,2024.0,2.0,tt30834637,Drama,,['Farzan Deljou'],['Farzan Deljou'],"['Reyhan Shams', 'Afshin Katanchi', 'Nakta Pahlevan']","""Zhina til now"" unfolds the poignant tale of Zhina, a young girl whose celebration of college acceptance in Tehran takes a devastating turn which births Women, Life, Freedom movement in Iran.",,
295,movie,The Mistress,2024.0,1.0,tt30834708,Drama,8.2,['Xavier Miles'],"['Angela Barrow-Dunlap', 'Regeania Hunter', 'Diana Alexander']","['Ciera Angelia', 'NuNu Thurman', 'Chae Stephen']","Tracey's diabolical plan is working perfectly until a string of mysterious incidents land her face to face with her current target's WIFE. Now the tables take a riveting turn, as she suddenly becomes a pawn in her own game.",,
296,movie,Family,2024.0,3.0,tt30834999,Drama,7.8,['Benjamin Finkel'],['Benjamin Finkel'],"['Ben Chaplin', 'Allan Corduner', 'Cameron Dawson Gray']","Summer, 2002. Watching her sick father decline, 11-year-old Johanna makes a call for a good spirit to save him. But something else comes instead.",,95.0
297,movie,Songs from the Hole,2024.0,3.0,tt30835190,Drama,6.4,['Contessa Gayles'],"['Contessa Gayles', ""JJ'88""]","['Kellie Evans', 'Devonte Hoy', 'Myles Lassiter']","At 15, he took a life. Three days later, his brother's life was taken. An incarcerated musician struggles for healing and peace as he comes of age in this documentary visual album composed behind bars.",,106.0
298,movie,Kaagada,2024.0,7.0,tt30835251,Drama,8.8,['Ranjith Kumar Gowda'],['Ranjith Kumar Gowda'],"['Karegowda Adithya', 'Jayaram Ankitha', 'Neha Patil']","Fictional Love story ,where letter plays a prominent role in the story because lack of mobile and technology.And conveys the message that Any Religion on Earth should and must retain the source of humanity and living of human standards..",,149.0
299,movie,Eclipsing,2024.0,3.0,tt30835792,Drama,,"['Annie Saunders', 'Andrew Schneider']",[],[],"Wandering Austin with headphones, the narrated walk surprises with location-triggered stories. Researched on site, the tales overlay everyday scenes until a moment of synchronicity surprises.",,
300,movie,Click,2024.0,2.0,tt30836377,Drama,8.7,['Shashikumar Mandya'],"['Shashikumar Mandya', 'Shashikiran Suhas']","['Silli Lalli Anand', 'Sanju Basayya', 'Pavan Basrur']",Revolves around children's mindset when they are mistreated by their parents.,,110.0
301,movie,Ikaw pa rin ang pipiliin ko,2024.0,2.0,tt30840611,Drama,5.3,"[""Denise O'Hara""]","[""Denise O'Hara""]","['Aga Muhlach', 'Julia Barretto', 'Cindy Miranda']",Music gives her life. Music is his life. This is a story that will make our hearts skip a beat this season of love.,,100.0
302,movie,The Snatcher,2024.0,3.0,tt30841078,Drama,5.0,['Krittanut Watcharanuntagul'],"['Siravich Uekrongtham', 'Krittanut Watcharanuntagul']","['Gorrawiya Aphipobthitikorn', 'Bradley M. Hayes', 'Maverick Kang Jr.']","A down-on-his-luck actor, a cunning con artist, a thrill-seeking adrenaline junkie, and a woman with a mysterious past, are brought together by a series of fateful events during a vacation in Thailand.",,
303,movie,Mr. November,2024.0,1.0,tt30842544,Drama,,['Thom Wyatt'],"['Alan Lowe', 'Christopher Santiago', 'Thom Wyatt']","['Shane Coffey', 'Scott Friend', 'Quinn Jackson']",,,93.0
304,movie,Xiao zi,2024.0,2.0,tt30842823,Drama,3.9,['Miro Wang'],[],"['Edward Chen', 'Patty Pei-Yu Lee', 'Alyssa Chia']","Actor Edward Chen transforms into a gaming master and leads the Kung Fu Kids into a fantastic world of video games, where they have to find their mother!",,101.0
305,movie,Bijoyar Pore,2024.0,1.0,tt30843854,Drama,8.7,['Abhijit SriDas'],[],"['Swastika Mukherjee', 'Dipankar Dey', 'Mamata Shankar']","Alkananda and Anand, a couple of Banedi family, are passing the last spring in their life. In the context of Durga Puja, they find people who are becoming increasingly despondent. These aimless people are their children.",,150.0
306,movie,RAM: Rapid Action Mission,2024.0,1.0,tt30850798,Drama,5.8,['Mihiraam Vynateyaa'],['Mihiraam Vynateyaa'],"['Surya Ayyalasomyajula', 'Dhanya Balakrishna', 'Mahaboob Basha']",A young rebel who hates the Defense Forces because he lost his father to the war.,,152.0
307,movie,Visiting Hours,2024.0,8.0,tt30851085,Drama,5.9,['Patricia Mazuy'],"['François Bégaudeau', 'Pierre Courrège', 'Emilie Deleuze']","['Isabelle Huppert', 'Hafsia Herzi', 'Noor Elasri']",The wives of two inmates serving time in the same penitentiary develop a surprising kinship.,,108.0
308,movie,Foram os Sussurros que Me Mataram,2024.0,1.0,tt30851950,Drama,4.8,['Arthur Tuoto'],['Arthur Tuoto'],"['Pedro Gaeta', 'Isabela Lago', 'Otavio Linhares']","Ingrid Savoy, a celebrity on the cusp of a reality show, spends her days confined to a hotel room.",,75.0
309,movie,Enemy of the Church,2024.0,1.0,tt30851979,Drama,,"['Nate Bowers', 'Rayna Kimani']",[],"['Zahara Alexander', 'Mintaka Brower', 'Antwan Ford']","Diana, a single mother, flees an abusive relationship and finds refuge with her friend Trinity. As she begins to heal, she meets Pastor Michael, a charismatic leader at Trinity's church.",,
310,movie,Who?,2024.0,3.0,tt30851998,Drama,5.9,"['Tasha Brown', 'Jimmy Dasaint', 'Tanya Brown']",['Tiona Brown'],"['Sarah E Arriaga', 'Mavia Barnes', 'Vincent Gaskins']","This former single mother of two could never imagine one word would change her life forever. Kendra Wright is now a woman scorned, desperate, and determined to find out ""WHO?"" is the culprit of her HIV infection. Her journey starts as soon as she leaves the clinic. When it finall... Leer todo",,
311,movie,Sedin Kuyasha Chilo,2024.0,2.0,tt30853122,Drama,7.3,['Arnab k Middya'],[],"['Jeetu Kamal', 'Paran Banerjee', 'Lily Chakravarty']","'Sedin Kushaya Chilo' is an eternal love story. We understand love as the love of two men and women of the same age, but we often forget that there is much more than that. The unconstitutional love of parents for their children, friends have been genuine, selfless love among them... Leer todo",,129.0
312,movie,Cidade; Campo,2024.0,2.0,tt30858110,Drama,5.8,['Juliana Rojas'],['Juliana Rojas'],"['Fernanda Vianna', 'Mirella Façanha', 'Bruna Linzmeyer']","Two stories of migration, memories and ghosts. After a disaster floods her land, Joana flees to São Paulo and tries to start her life over again. Meanwhile, after her father's death, Flavia moves to his farm with her wife Mara.",,119.0
313,movie,Tsena doveriya,2024.0,1.0,tt30868802,Drama,5.8,['Maksim Kuts'],['Artyom Izmaylov'],"['Andrey Bakharev', 'Aleksandr Bandurin', 'Sergey Belanov']","Stalker was incredibly lucky: he obtained a rare and valuable artifact ""Heart"" in the Zone. His younger brother, nicknamed Nimble, was even luckier - he received a tip on a larger target. There is no time to plan a trip. Without waiting for his brother's consent, Shustry sets off... Leer todo",,83.0
314,movie,Kalo Bou,2024.0,1.0,tt30869202,Drama,,['Heron Sohel'],['Heron Sohel'],"['Shishir Ahmed', 'Julfikar Chanchal', 'Tuhin Chowdhury']",,,
315,movie,Exile: Director's Cut,2024.0,2.0,tt30870197,Drama,,['Vassilis Mazomenos'],['Vassilis Mazomenos'],"['Stefanos Kakavoulis', 'Angeliki Karistinou', 'Dimitris Siganos']","The story of a modern-day Ulysses, who returns to his country and finds it colonized by foreigners.",,90.0
316,movie,Razaa-e-Ishq,2024.0,1.0,tt30872798,Drama,9.2,"['Harp Farmer', 'Amit Sanouria']","['Amit Sanoria', 'Amit Sanouria']","['Harp Farmer', 'Ananad Priya']",,,
317,movie,Room Service,2024.0,2.0,tt30876838,Drama,3.7,['Bobby Bonifacio Jr.'],['Rijel Reyes'],"['Shiena Yu', 'Angelo Ilagan', 'Athena Moran']","Una encargada de habitación de hotel enloquecida por el sexo, desarrolla un deseo sexual por un huésped que siempre lleva consigo a diferentes mujeres a su habitación.",,
318,movie,Sobhe Edam,2024.0,2.0,tt30877358,Drama,4.0,['Behruz Afkhami'],['Behruz Afkhami'],"['Davood Fathali Beigi', 'Hossein Ghezelbash', 'Arastoo Khoshrazm']","The morning of the execution is the last moments of the lives of Tayyab Haj Rezaei and Haj Esmail Rezaei, who were sentenced to death following the uprising of June 15, 1342. The story of the film is told between 5 and 6:30 am this day.",,
319,movie,Dream Academy,2024.0,2.0,tt30886514,Drama,,"['Jose Amaya', 'Pamela Castro']",['Pamela Castro'],['Quim Almansa'],,,
320,movie,Miranda de Viernes a Lunes,2024.0,6.0,tt30886556,Drama,4.8,['María Victoria Menis'],[],"['Karina Bazán', 'Ailen Dettano', 'Inés Estévez']",,,86.0
321,movie,By Day They Meet with Darkness,2024.0,1.0,tt30886572,Drama,,['Kevin Lucero Less'],['Kevin Lucero Less'],['Kevin Lucero Less'],"In an isolated seaside chapel, a lonely minister prepares for the inevitable.",,
322,movie,Criaturas Sorridentes,2024.0,1.0,tt30887050,Drama,,['Lucas Silva'],[],"['Matheus Luidi', 'Lucas Henrique Silva', 'Maria Luiza Imperial']",,,
323,movie,Titus Puppet Vengeance,2024.0,3.0,tt30888732,Drama,,"['Crispi Lord', 'Raj Padmanabh']","['Crispi Lord', 'Raj Padmanabh', 'William Shakespeare']","['Sarah Bergbusch', 'Alyssa Billingsley', 'Brent Blazieko']",Titus Puppet Vengeance is a feature-length film based on William Shakespeares' The Tragedy of Titus Andronicus. It is played with table-top puppets on location sets. Titus Andronicus returns home from winning a hard-fought war with the Goths. Many of his own sons in died this bat... Leer todo,,88.0
324,movie,30 Hours Survival: Gauraiya Live,2024.0,4.0,tt30889608,Drama,8.1,['Gabriel Vats'],"['Seema Saini', 'Gabriel Vats']","['Ada Singh', 'Omkar Das', 'Seema Saini']",A girl and her family in crisis. The family's request for rescue from politicians goes in vain when they create a political agenda around Gauraiya's life.,,111.0
325,movie,The Sabarmati Report,2024.0,11.0,tt30889755,Drama,6.6,['Dheeraj Sarna'],"['Arjun Bhandegaonkar', 'Avinash Singh Tomar']","['Vikrant Massey', 'Raashi Khanna', 'Ridhi Dogra']","Showcases the events of the morning of February 27, 2002, aboard the Sabarmati Express near the Godhra railway station in Gujarat.",,127.0
326,movie,The Diary of West Bengal,2024.0,8.0,tt30893648,Drama,6.4,['Sanoj Mishra'],['Sanoj Mishra'],"['Yajur Marwah', 'Ramendra Chakarwarti', 'Arshin Mehta']",Centred around the illegal influx of Rohingya Muslims and Bangladeshis extremist communities in the state and how the settlement of the Rohingyas and Bangladeshi infiltrators is being facilitated by the state government.,"This movie is a historical fiction. It is starting with some scenes showing the problems which were faced by the Hindus dwelling on Bangladesh. The brutal Muslims forced the Hindu girls either to convert and be one of their wives or die.
This story which is very very close to the brutal truth which is still having it's effect, is shown through the eyes of such a Hindu girl. This girl had two of her sisters with her in the beginning . One sister of her converted and had married with one such brutal Muslim, while the other one was killed. This is where she meets a man who acted to be on the same boat with her, so, she believed him but little did she know that he was too one of those brutal inhumane beings. This man takes the girl to West Bengal saying he would take her to Delhi which didn't happen. The maid of the house was a Muslim too she tried to praise the Islam to convert her but being an original Hindu she held her roots tight and told the philosophical truth of the Hindu religion which is often changed by the non-Hindus close to the politics. Then it shows some shots of the last decades politics of West Bengal.The girl met the press without letting the man know and tells them everything. As she return back home she finds the man to be in his actual form but she manages to shoot him to save herself and started to run away. As she was fleeing she was caught by those brutal killers and she was again given the order either to convert or die,she held tight she was brutally killed in the end by them In the very end end a short comparison of the goddess Kali and the girl is shown which is saying she was really a brave girl who lost to her fate,it also symbolizes the win of evil over the good.
Check out this film which is showing the condition of the refugee Hindus , rohingya Muslims and the political condition of Bengal.",122.0
